Designator,Mid X,Mid Y,Rotation,Layer
R3,80.18,-168.335,90.0,bottom
R30,72.05,-159.32,0.0,bottom
R31,54.365,-155.54,90.0,bottom
R32,72.06,-156.029,180.0,bottom
R33,74.4,-151.2,0.0,bottom
R34,82.275,-166.7,270.0,bottom
R4,61.055,-161.06744,90.0,bottom
R40,55.04,-164.63244,90.0,top
R42,66.215,-170.85744,90.0,top
R43,65.39,-170.85744,90.0,top
R46,60.69,-158.52244,270.0,top
R47,62.175,-158.51244,270.0,top
R48,58.395,-171.16744,270.0,top
R49,57.565,-171.16244,270.0,top
R5,57.58,-174.86,180.0,top
R51,50.29,-168.205,0.0,top
R52,49.875,-166.605,270.0,top
R54,69.305,-163.16744,180.0,top
R55,59.19,-158.53244,90.0,top
R56,57.49,-159.88244,270.0,top
R6,76.73,-168.385,270.0,bottom
R7,59.83,-166.64244,0.0,bottom
R8,59.83,-167.44244,180.0,bottom
RF1,77.205,-159.4425,0.0,top
U1,65.51,-180.5675,0.0,bottom
U11,72.01,-157.68,180.0,bottom
U12,80.605,-170.065,270.0,top
U13,62.43,-159.92994,90.0,bottom
U14,66.72,-170.88244,180.0,bottom
U15,48.92685,-183.061851,65.0,top
U16,46.63315,-180.761851,115.0,top
U17,79.983149,-182.925504,205.0,top
U18,82.353149,-180.751802,155.0,top
U19,77.24,-158.89,90.0,bottom
U2,78.71044,-164.58,90.0,bottom
U20,78.69044,-164.58,180.0,top
U21,62.22,-171.18244,90.0,bottom
U22,80.13,-147.2,295.0,bottom
U23,82.45653,-149.539289,245.0,bottom
U24,48.996852,-147.375552,65.0,bottom
U25,46.66315,-149.638149,115.0,bottom
U26,48.92811,-183.058377,25.0,bottom
U27,46.633756,-180.758249,335.0,bottom
U28,79.981851,-182.930504,245.0,bottom
U29,82.35,-180.743653,295.0,bottom
U3,80.132219,-147.204664,155.0,top
U30,67.165,-168.18744,90.0,bottom
U33,59.68,-165.12744,180.0,bottom
U36,63.18,-164.70244,180.0,top
U37,74.69,-153.649,90.0,bottom
U4,82.45653,-149.539289,205.0,top
U41,56.715,-165.63244,270.0,top
U42,69.155,-170.64244,180.0,top
U5,49.001851,-147.37685,25.0,top
U6,77.625,-176.835,270.0,bottom
U7,51.34,-155.75,270.0,bottom
U8,46.66315,-149.638149,335.0,top
U9,59.26,-153.64,90.0,bottom
USB1,50.5,-167.78,90.0,bottom
X1,67.07,-164.92,90.0,bottom
X2,79.13,-160.685,0.0,bottom
